ano,sigla_uf,id_municipio,tema,recusa,sem_gestor,caracterizacao_orgao_gestor,sexo,idade,cor_raca,cor_raca_autodeclarado,escolaridade,escolaridade_formacao
2018,TO,1702554,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,39,Parda,0,Mestrado,Não se aplica
2018,TO,1702554,saude,0,0,Secretaria exclusiva,Masculino,37,Preta,1,Ensino superior completo,Administração
2018,TO,1702554,assistencia_social,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,46,Parda,1,Especialização,Pedagogia
2019,TO,1702554,direitos_humanos,0,0,Não possui estrutura,,,,,,Não se aplica
2019,TO,1702554,seguranca_publica,0,0,Setor subordinado a outra secretaria,Masculino,43,Preta,1,Ensino superior incompleto,Não se aplica
2020,TO,1702554,habitacao,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,54,Parda,1,Ensino médio (2º Grau) completo,Não se aplica
2020,TO,1702554,transporte,0,0,Setor subordinado diretamente à chefia do Executivo,Masculino,53,Parda,1,Ensino médio (2º Grau) completo,Não se aplica
2020,TO,1702554,agropecuario,0,0,Secretaria exclusiva,Masculino,53,Parda,1,Ensino fundamental (1º Grau) incompleto,Não se aplica
2020,TO,1702554,meio_ambiente,0,0,Setor subordinado diretamente à chefia do Executivo,Masculino,40,Parda,1,Ensino superior completo,Não se aplica
2021,TO,1702554,saude,0,0,Secretaria exclusiva,Masculino,38,Branca,0,Mestrado,Enfermagem
2021,TO,1702554,esporte,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,33,Parda,1,Ensino médio (2º Grau) completo,Não se aplica
2021,TO,1702554,cultura,0,0,Secretaria exclusiva,Feminino,40,Parda,0,Ensino superior completo,Não se aplica
2021,TO,1702554,eduacao,0,0,Secretaria exclusiva,Feminino,46,Preta,0,Ensino superior completo,Pedagogia
2021,TO,1702554,informacao_prefeito,0,0,Não se aplica,Masculino,71,Branca,0,Ensino fundamental ( 1º Grau) completo,Não se aplica
2018,TO,1702703,politica_genero,0,0,Não possui estrutura,,,,,,Não se aplica
2018,TO,1702703,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,59,Branca,1,Ensino superior completo,Não se aplica
2018,TO,1702703,saude,0,0,Secretaria exclusiva,Masculino,33,Parda,1,Ensino médio (2º Grau) completo,
2018,TO,1702703,assistencia_social,0,0,Secretaria exclusiva,Masculino,,Parda,1,Ensino médio (2º Grau) completo,
2019,TO,1702703,direitos_humanos,0,0,Setor subordinado a outra secretaria,Feminino,52,Parda,1,Ensino superior completo,Não se aplica
2019,TO,1702703,seguranca_publica,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1702703,habitacao,0,0,Setor subordinado a outra secretaria,Masculino,52,Parda,1,Ensino médio (2º Grau) completo,Não se aplica
2020,TO,1702703,transporte,0,0,Setor subordinado a outra secretaria,Masculino,52,Parda,1,Ensino médio (2º Grau) incompleto,Não se aplica
2020,TO,1702703,agropecuario,0,0,Secretaria exclusiva,Masculino,31,Parda,1,Ensino médio (2º Grau) completo,Não se aplica
2020,TO,1702703,meio_ambiente,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,62,Parda,1,Ensino médio (2º Grau) completo,Não se aplica
2021,TO,1702703,saude,0,0,Secretaria exclusiva,Masculino,39,Parda,1,Ensino superior completo,Outra
2021,TO,1702703,esporte,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,37,Parda,1,Ensino superior incompleto,Não se aplica
2021,TO,1702703,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,60,Branca,1,Ensino superior completo,Não se aplica
2021,TO,1702703,eduacao,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,60,Branca,1,Ensino superior completo,Pedagogia
2021,TO,1702703,informacao_prefeito,0,0,Não se aplica,Masculino,51,Preta,0,Ensino médio (2º Grau) completo,Não se aplica
2018,TO,1702901,politica_genero,0,0,Não possui estrutura,,,,,,Não se aplica
2018,TO,1702901,cultura,0,0,Setor subordinado a outra secretaria,Masculino,23,Branca,0,Ensino médio (2º Grau) completo,Não se aplica
2018,TO,1702901,saude,0,0,Secretaria exclusiva,Masculino,36,Parda,1,Ensino médio (2º Grau) completo,
2018,TO,1702901,assistencia_social,0,0,Secretaria exclusiva,Feminino,,Parda,0,Ensino superior completo,Pedagogia
2019,TO,1702901,direitos_humanos,0,0,Não possui estrutura,,,,,,Não se aplica
2019,TO,1702901,seguranca_publica,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1702901,habitacao,1,0,,,,,,,Não se aplica
2020,TO,1702901,transporte,1,0,,,,,,,Não se aplica
2020,TO,1702901,agropecuario,1,0,,,,,,,Não se aplica
2020,TO,1702901,meio_ambiente,1,0,,,,,,,Não se aplica
2021,TO,1702901,saude,0,0,Secretaria exclusiva,Masculino,39,Parda,1,Ensino superior completo,Outra
2021,TO,1702901,esporte,0,0,Setor subordinado a outra secretaria,Feminino,33,Parda,1,Ensino superior completo,Não se aplica
2021,TO,1702901,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,34,Parda,1,Ensino médio (2º Grau) completo,Não se aplica
2021,TO,1702901,eduacao,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,33,Parda,1,Ensino superior completo,Letras
2021,TO,1702901,informacao_prefeito,0,0,Não se aplica,Masculino,48,Preta,0,Ensino superior completo,Não se aplica
2018,TO,1703008,politica_genero,0,0,Não possui estrutura,,,,,,Não se aplica
2018,TO,1703008,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,46,Preta,1,Especialização,Não se aplica
2018,TO,1703008,saude,0,0,Secretaria exclusiva,Feminino,36,Parda,1,Ensino superior completo,Pedagogia
2018,TO,1703008,assistencia_social,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,40,Parda,1,Ensino superior completo,Assistência social
2019,TO,1703008,direitos_humanos,0,0,Setor subordinado a outra secretaria,Feminino,41,Parda,1,Ensino superior completo,Não se aplica
2019,TO,1703008,seguranca_publica,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1703008,habitacao,0,0,Secretaria exclusiva,Masculino,41,Parda,0,Ensino superior completo,Não se aplica
2020,TO,1703008,transporte,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,41,Parda,0,Ensino superior completo,Não se aplica
2020,TO,1703008,agropecuario,0,0,Secretaria exclusiva,Masculino,71,Parda,0,Ensino superior completo,Não se aplica
2020,TO,1703008,meio_ambiente,0,0,Secretaria exclusiva,Masculino,36,Parda,0,Ensino médio (2º Grau) completo,Não se aplica
2021,TO,1703008,saude,0,0,Secretaria exclusiva,Masculino,65,Parda,1,Especialização,Outra
2021,TO,1703008,esporte,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,45,Parda,1,Ensino superior completo,Não se aplica
2021,TO,1703008,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,45,Parda,1,Ensino superior completo,Não se aplica
2021,TO,1703008,eduacao,0,0,Secretaria exclusiva,Masculino,61,Parda,1,Especialização,Pedagogia
2021,TO,1703008,informacao_prefeito,0,0,Não se aplica,Masculino,46,Branca,0,Ensino superior completo,Não se aplica
2018,TO,1703057,politica_genero,0,0,Não possui estrutura,,,,,,Não se aplica
2018,TO,1703057,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,40,Branca,1,Especialização,Não se aplica
2018,TO,1703057,saude,0,0,Secretaria exclusiva,Feminino,39,Parda,1,Ensino superior completo,Assistência social
2018,TO,1703057,assistencia_social,0,0,Secretaria exclusiva,Feminino,29,Branca,1,Ensino superior incompleto,
2019,TO,1703057,direitos_humanos,0,0,Não possui estrutura,,,,,,Não se aplica
2019,TO,1703057,seguranca_publica,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1703057,habitacao,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,30,Parda,0,Ensino superior incompleto,Não se aplica
2020,TO,1703057,transporte,0,0,Secretaria exclusiva,Masculino,35,Parda,1,Ensino médio (2º Grau) incompleto,Não se aplica
2020,TO,1703057,agropecuario,0,0,Secretaria exclusiva,Masculino,40,Parda,0,Ensino médio (2º Grau) completo,Não se aplica
2020,TO,1703057,meio_ambiente,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,33,Parda,0,Ensino superior completo,Não se aplica
2021,TO,1703057,saude,0,0,Secretaria exclusiva,Feminino,32,Amarela,1,Especialização,Enfermagem
2021,TO,1703057,esporte,0,0,Setor subordinado diretamente  à chefia do Executivo,Masculino,57,Parda,1,Especialização,Não se aplica
2021,TO,1703057,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,46,Parda,1,Ensino superior completo,Não se aplica
2021,TO,1703057,eduacao,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,46,Parda,1,Ensino superior completo,Pedagogia
2021,TO,1703057,informacao_prefeito,0,0,Não se aplica,Masculino,64,Branca,1,Ensino médio (2º Grau) completo,Não se aplica
2018,TO,1703073,politica_genero,0,0,Setor subordinado a outra secretaria,Feminino,59,Parda,1,Ensino superior completo,Não se aplica
2018,TO,1703073,cultura,0,0,Setor subordinado a outra secretaria,Feminino,51,Parda,0,Ensino superior completo,Não se aplica
2018,TO,1703073,saude,0,0,Secretaria exclusiva,Feminino,40,Parda,1,Ensino médio (2º Grau) completo,
2018,TO,1703073,assistencia_social,0,0,Secretaria exclusiva,Feminino,59,Parda,1,Ensino superior completo,Pedagogia
2019,TO,1703073,direitos_humanos,0,0,Não possui estrutura,,,,,,Não se aplica
2019,TO,1703073,seguranca_publica,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1703073,habitacao,1,0,,,,,,,Não se aplica
2020,TO,1703073,transporte,1,0,,,,,,,Não se aplica
2020,TO,1703073,agropecuario,1,0,,,,,,,Não se aplica
2020,TO,1703073,meio_ambiente,1,0,,,,,,,Não se aplica
2021,TO,1703073,saude,0,0,Secretaria exclusiva,Masculino,34,Parda,0,Ensino superior completo,Outra
2021,TO,1703073,esporte,0,0,Setor subordinado a outra secretaria,Feminino,27,Branca,0,Ensino superior completo,Não se aplica
2021,TO,1703073,cultura,0,0,Setor subordinado a outra secretaria,Feminino,27,Branca,0,Ensino superior completo,Não se aplica
2021,TO,1703073,eduacao,0,0,Secretaria exclusiva,Feminino,46,Parda,0,Ensino superior completo,Pedagogia
2021,TO,1703073,informacao_prefeito,0,0,Não se aplica,Feminino,43,Branca,0,Ensino superior completo,Não se aplica
2018,TO,1703107,politica_genero,0,0,Não possui estrutura,,,,,,Não se aplica
2018,TO,1703107,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,35,Branca,1,Ensino superior completo,Não se aplica
2018,TO,1703107,saude,0,0,Secretaria exclusiva,Feminino,30,Parda,1,Ensino superior completo,Administração
2018,TO,1703107,assistencia_social,0,0,Secretaria exclusiva,Feminino,37,Parda,1,Especialização,Pedagogia
2019,TO,1703107,direitos_humanos,0,0,Setor subordinado a outra secretaria,Feminino,38,Branca,1,Especialização,Não se aplica
2019,TO,1703107,seguranca_publica,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1703107,habitacao,1,0,,,,,,,Não se aplica
2020,TO,1703107,transporte,1,0,,,,,,,Não se aplica
2020,TO,1703107,agropecuario,1,0,,,,,,,Não se aplica
2020,TO,1703107,meio_ambiente,1,0,,,,,,,Não se aplica
2021,TO,1703107,saude,0,0,Secretaria exclusiva,Feminino,51,Parda,0,Ensino superior completo,Pedagogia
2021,TO,1703107,esporte,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,41,Preta,1,Especialização,Não se aplica
2021,TO,1703107,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,41,Preta,1,Especialização,Não se aplica
2021,TO,1703107,eduacao,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,41,Preta,1,Especialização,Outra
2021,TO,1703107,informacao_prefeito,0,0,Não se aplica,Masculino,40,Branca,0,Ensino superior completo,Não se aplica
2018,TO,1703206,politica_genero,0,0,Não possui estrutura,,,,,,Não se aplica
2018,TO,1703206,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,38,Preta,1,Especialização,Não se aplica
2018,TO,1703206,saude,0,0,Secretaria exclusiva,Masculino,48,Branca,1,Ensino superior completo,Administração
2018,TO,1703206,assistencia_social,0,0,Secretaria exclusiva,Feminino,34,Parda,1,Ensino superior completo,Administração
2019,TO,1703206,direitos_humanos,0,0,Não possui estrutura,,,,,,Não se aplica
2019,TO,1703206,seguranca_publica,0,0,Setor subordinado a outra secretaria,Masculino,42,Parda,1,Ensino médio completo,Não se aplica
2020,TO,1703206,habitacao,0,0,Setor subordinado a outra secretaria,Masculino,43,Parda,1,Ensino médio (2º Grau) completo,Não se aplica
2020,TO,1703206,transporte,0,0,Secretaria exclusiva,Masculino,52,Parda,1,Ensino fundamental (1º Grau) incompleto,Não se aplica
2020,TO,1703206,agropecuario,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1703206,meio_ambiente,0,0,Não possui estrutura,,,,,,Não se aplica
2021,TO,1703206,saude,0,0,Secretaria exclusiva,Masculino,31,Branca,1,Ensino superior completo,Pedagogia
2021,TO,1703206,esporte,0,0,Setor subordinado a outra secretaria,Masculino,32,Parda,0,Ensino médio (2º Grau) completo,Não se aplica
2021,TO,1703206,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,32,Parda,0,Ensino superior completo,Não se aplica
2021,TO,1703206,eduacao,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,32,Parda,0,Ensino superior completo,Pedagogia
2021,TO,1703206,informacao_prefeito,0,0,Não se aplica,Masculino,50,Parda,0,Ensino médio (2º Grau) completo,Não se aplica
2018,TO,1703305,politica_genero,0,0,Não possui estrutura,,,,,,Não se aplica
2018,TO,1703305,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,43,Parda,1,Ensino superior completo,Não se aplica
2018,TO,1703305,saude,0,0,Secretaria exclusiva,Masculino,64,Branca,0,Ensino médio (2º Grau) completo,
2018,TO,1703305,assistencia_social,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,35,Parda,1,Especialização,Assistência social
2019,TO,1703305,direitos_humanos,0,0,Não possui estrutura,,,,,,Não se aplica
2019,TO,1703305,seguranca_publica,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1703305,habitacao,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,60,Branca,1,Ensino médio (2º Grau) incompleto,Não se aplica
2020,TO,1703305,transporte,0,0,Setor subordinado a outra secretaria,Masculino,60,Branca,1,Ensino médio (2º Grau) incompleto,Não se aplica
2020,TO,1703305,agropecuario,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,50,Branca,1,Ensino superior completo,Não se aplica
2020,TO,1703305,meio_ambiente,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,50,Branca,1,Ensino médio (2º Grau) completo,Não se aplica
2021,TO,1703305,saude,0,0,Secretaria exclusiva,Feminino,40,Branca,1,Ensino superior completo,Enfermagem
2021,TO,1703305,esporte,0,0,Secretaria exclusiva,Masculino,40,Parda,1,Especialização,Não se aplica
2021,TO,1703305,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,48,Parda,1,Especialização,Não se aplica
2021,TO,1703305,eduacao,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,48,Parda,1,Especialização,Pedagogia
2021,TO,1703305,informacao_prefeito,0,0,Não se aplica,Masculino,52,Branca,0,Ensino médio (2º Grau) completo,Não se aplica
2018,TO,1703602,politica_genero,0,0,Não possui estrutura,,,,,,Não se aplica
2018,TO,1703602,cultura,0,0,Não possui estrutura,,,,,,Não se aplica
2018,TO,1703602,saude,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,37,Parda,1,Ensino superior completo,Pedagogia
2018,TO,1703602,assistencia_social,0,0,Secretaria exclusiva,Feminino,47,Parda,1,Ensino superior completo,Pedagogia
2019,TO,1703602,direitos_humanos,0,0,Não possui estrutura,,,,,,Não se aplica
2019,TO,1703602,seguranca_publica,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1703602,habitacao,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1703602,transporte,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1703602,agropecuario,0,0,Secretaria exclusiva,Masculino,58,Branca,0,Ensino superior incompleto,Não se aplica
2020,TO,1703602,meio_ambiente,0,0,Secretaria exclusiva,Masculino,62,Parda,1,Ensino fundamental (1º Grau) completo,Não se aplica
2021,TO,1703602,saude,0,0,Secretaria exclusiva,Masculino,60,Parda,1,Ensino médio (2º Grau) completo,
2021,TO,1703602,esporte,0,0,Setor subordinado a outra secretaria,Masculino,60,Parda,1,Ensino médio (2º Grau) completo,Não se aplica
2021,TO,1703602,cultura,0,0,Setor subordinado a outra secretaria,Masculino,60,Parda,1,Ensino médio (2º Grau) completo,Não se aplica
2021,TO,1703602,eduacao,0,0,Secretaria exclusiva,Feminino,50,Branca,1,Especialização,Pedagogia
2021,TO,1703602,informacao_prefeito,0,0,Não se aplica,Masculino,45,Parda,0,Ensino médio (2º Grau) completo,Não se aplica
2018,TO,1703701,politica_genero,0,0,Não possui estrutura,,,,,,Não se aplica
2018,TO,1703701,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,50,Parda,1,Ensino médio (2º Grau) completo,Não se aplica
2018,TO,1703701,saude,0,0,Secretaria exclusiva,Masculino,40,Preta,1,Ensino superior incompleto,
2018,TO,1703701,assistencia_social,0,0,Secretaria exclusiva,Masculino,30,Parda,1,Ensino superior completo,Outra
2019,TO,1703701,direitos_humanos,0,0,Não possui estrutura,,,,,,Não se aplica
2019,TO,1703701,seguranca_publica,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1703701,habitacao,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,50,Branca,0,Ensino superior completo,Não se aplica
2020,TO,1703701,transporte,0,0,Setor subordinado a outra secretaria,Feminino,50,Branca,0,Ensino superior completo,Não se aplica
2020,TO,1703701,agropecuario,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,38,Branca,0,Ensino médio (2º Grau) completo,Não se aplica
2020,TO,1703701,meio_ambiente,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,42,Parda,0,Ensino médio (2º Grau) completo,Não se aplica
2021,TO,1703701,saude,0,0,Secretaria exclusiva,Feminino,29,Parda,0,Ensino superior completo,Enfermagem
2021,TO,1703701,esporte,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,34,Parda,0,Ensino médio (2º Grau) completo,Não se aplica
